,time,pressure,ax,ay,az,gx,gy,gz
0,2556,902.4500122070312,0.3490090072154999,0.2666090130805969,-1.9232149124145508,0.6866660118103027,1.052888035774231,0.22888800501823425
1,2876,902.4199829101562,0.35285499691963196,0.26752498745918274,-1.9212009906768799,-0.4425179958343506,0.7782210111618042,0.06103700026869774
2,2886,902.4199829101562,0.3473609983921051,0.26715898513793945,-1.9224820137023926,0.7477030158042908,-0.04577700048685074,-1.73955500125885
3,2896,902.4500122070312,0.3477270007133484,0.26587700843811035,-1.924130916595459,-0.015258999541401863,0.38148099184036255,0.4425179958343506
4,2906,902.4500122070312,0.3464460074901581,0.26715898513793945,-1.9248629808425903,0.6561470031738281,-0.6256290078163147,0.3051849901676178
5,2916,902.4600219726562,0.3491919934749603,0.270455002784729,-1.9232149124145508,-0.5035549998283386,0.0,1.159703016281128
6,2926,902.4600219726562,0.35065698623657227,0.267890989780426,-1.926145076751709,-1.281777024269104,-0.19836999475955963,-0.579850971698761
7,2936,902.52001953125,0.35029101371765137,0.267890989780426,-1.9237639904022217,0.8697770237922668,0.6103699803352356,1.0071099996566772
8,2955,902.4500122070312,0.3469949960708618,0.2605670094490051,-1.9217500686645508,0.07629600167274475,0.38148099184036255,0.3509620130062103
9,2956,902.4500122070312,0.3495590090751648,0.26184800267219543,-1.9202849864959717,0.534072995185852,0.3357029855251312,-0.3509620130062103
10,2966,902.4500122070312,0.3526709973812103,0.26844000816345215,-1.9199190139770508,-0.5645920038223267,0.473035991191864,0.4577769935131073
11,2976,902.4500122070312,0.34333300590515137,0.26752498745918274,-1.9215669631958008,0.473035991191864,1.3428139686584473,-0.9460729956626892
12,2986,902.4500122070312,0.3457129895687103,0.2633129954338074,-1.9228489398956299,-0.19836999475955963,-0.24414800107479095,-0.42725899815559387
13,2996,902.4600219726562,0.3534039855003357,0.26935601234436035,-1.9162570238113403,0.18311099708080292,0.6714069843292236,0.3051849901676178
14,3006,902.4600219726562,0.3482770025730133,0.26532700657844543,-1.9263279438018799,0.6866660118103027,-0.19836999475955963,0.7782210111618042
15,3016,902.4199829101562,0.3477270007133484,0.2631300091743469,-1.9281589984893799,-0.07629600167274475,0.411998987197876,0.04577700048685074
16,3026,902.4199829101562,0.3524880111217499,0.27320098876953125,-1.9232149124145508,-0.06103700026869774,-0.18311099708080292,0.39673998951911926
17,3036,902.47998046875,0.3524880111217499,0.26807400584220886,-1.9206509590148926,-0.015258999541401863,-0.04577700048685074,0.5951099991798401
18,3046,902.47998046875,0.35139000415802,0.2669749855995178,-1.9222990274429321,-0.6561470031738281,-0.1373330056667328,-0.39673998951911926
19,3056,902.4000244140625,0.3508400022983551,0.2634960114955902,-1.9263279438018799,-0.18311099708080292,-0.18311099708080292,-0.3051849901676178
20,3066,902.4000244140625,0.35139000415802,0.2638629972934723,-1.9224820137023926,0.21362900733947754,0.7019249796867371,0.5493329763412476
21,3076,902.4400024414062,0.34681200981140137,0.26551100611686707,-1.9222990274429321,1.0223699808120728,0.1525920033454895,-1.1444439888000488
22,3086,902.4400024414062,0.35029101371765137,0.27100399136543274,-1.927793025970459,-0.42725899815559387,-0.1373330056667328,-0.015258999541401863
23,3096,902.4299926757812,0.34974199533462524,0.26276400685310364,-1.9270600080490112,0.25940701365470886,0.1373330056667328,-0.6103699803352356
24,3106,902.4299926757812,0.3499250113964081,0.2633129954338074,-1.920835018157959,-0.19836999475955963,0.7629619836807251,0.7019249796867371
25,3116,902.4299926757812,0.3508400022983551,0.26587700843811035,-1.9169890880584717,-0.21362900733947754,-1.159703016281128,-0.9613329768180847
26,3126,902.4299926757812,0.35102298855781555,0.26551100611686707,-1.9230320453643799,0.21362900733947754,-0.21362900733947754,0.8392590284347534
27,3136,902.469970703125,0.3457129895687103,0.26899001002311707,-1.9254119396209717,-0.1373330056667328,0.8087400197982788,0.7171840071678162
28,3146,902.469970703125,0.3460789918899536,0.27100399136543274,-1.9248629808425903,-0.8392590284347534,0.3509620130062103,-0.640887975692749
29,3156,902.4500122070312,0.34662899374961853,0.2664259970188141,-1.9266939163208008,0.3357029855251312,-0.8697770237922668,0.12207400053739548
30,3166,902.4500122070312,0.34534698724746704,0.26972201466560364,-1.926145076751709,0.3357029855251312,0.1525920033454895,0.2746660113334656
31,3176,902.47998046875,0.34791100025177,0.27100399136543274,-1.9195530414581299,-0.07629600167274475,-0.04577700048685074,-0.7171840071678162
32,3186,902.47998046875,0.35633400082588196,0.26807400584220886,-1.9193699359893799,-0.18311099708080292,-0.030517999082803726,-0.5493329763412476
33,3196,902.4600219726562,0.35010799765586853,0.27100399136543274,-1.9184539318084717,0.07629600167274475,0.36622199416160583,1.8158509731292725
